Place_ID X Date,target
8RC2FY4 X 2020-01-12,0
8RC2FY4 X 2020-01-13,0
8RC2FY4 X 2020-01-14,0
8RC2FY4 X 2020-01-15,0
8RC2FY4 X 2020-01-16,0
8RC2FY4 X 2020-01-17,0
8RC2FY4 X 2020-01-18,0
8RC2FY4 X 2020-01-19,0
8RC2FY4 X 2020-01-20,0
8RC2FY4 X 2020-01-21,0
8RC2FY4 X 2020-01-22,0
8RC2FY4 X 2020-01-23,0
8RC2FY4 X 2020-01-24,0
8RC2FY4 X 2020-01-25,0
8RC2FY4 X 2020-01-26,0
8RC2FY4 X 2020-01-27,0
8RC2FY4 X 2020-01-28,0
8RC2FY4 X 2020-01-29,0
8RC2FY4 X 2020-01-30,0
8RC2FY4 X 2020-01-31,0
8RC2FY4 X 2020-02-01,0
8RC2FY4 X 2020-02-02,0
8RC2FY4 X 2020-02-03,0
8RC2FY4 X 2020-02-04,0
8RC2FY4 X 2020-02-05,0
8RC2FY4 X 2020-02-06,0
8RC2FY4 X 2020-02-07,0
8RC2FY4 X 2020-02-08,0
8RC2FY4 X 2020-02-09,0
8RC2FY4 X 2020-02-10,0
8RC2FY4 X 2020-02-11,0
8RC2FY4 X 2020-02-12,0
8RC2FY4 X 2020-02-13,0
8RC2FY4 X 2020-02-14,0
8RC2FY4 X 2020-02-15,0
8RC2FY4 X 2020-02-16,0
8RC2FY4 X 2020-02-17,0
8RC2FY4 X 2020-02-18,0
8RC2FY4 X 2020-02-19,0
8RC2FY4 X 2020-02-20,0
8RC2FY4 X 2020-02-21,0
8RC2FY4 X 2020-02-22,0
8RC2FY4 X 2020-02-23,0
8RC2FY4 X 2020-02-24,0
8RC2FY4 X 2020-02-25,0
8RC2FY4 X 2020-02-26,0
8RC2FY4 X 2020-02-27,0
8RC2FY4 X 2020-02-28,0
8RC2FY4 X 2020-02-29,0
8RC2FY4 X 2020-03-01,0
8RC2FY4 X 2020-03-02,0
8RC2FY4 X 2020-03-03,0
8RC2FY4 X 2020-03-04,0
8RC2FY4 X 2020-03-05,0
8RC2FY4 X 2020-03-06,0
8RC2FY4 X 2020-03-07,0
8RC2FY4 X 2020-03-08,0
8RC2FY4 X 2020-03-09,0
8RC2FY4 X 2020-03-10,0
8RC2FY4 X 2020-03-11,0
8RC2FY4 X 2020-03-12,0
8RC2FY4 X 2020-03-13,0
8RC2FY4 X 2020-03-14,0
8RC2FY4 X 2020-03-15,0
8RC2FY4 X 2020-03-16,0
8RC2FY4 X 2020-03-17,0
8RC2FY4 X 2020-03-18,0
8RC2FY4 X 2020-03-19,0
8RC2FY4 X 2020-03-20,0
8RC2FY4 X 2020-03-21,0
8RC2FY4 X 2020-03-22,0
8RC2FY4 X 2020-03-23,0
8RC2FY4 X 2020-03-24,0
8RC2FY4 X 2020-03-25,0
8RC2FY4 X 2020-03-26,0
8RC2FY4 X 2020-03-27,0
8RC2FY4 X 2020-03-28,0
8RC2FY4 X 2020-03-29,0
8RC2FY4 X 2020-03-30,0
8RC2FY4 X 2020-03-31,0
8RC2FY4 X 2020-04-01,0
8RC2FY4 X 2020-04-02,0
8RC2FY4 X 2020-04-03,0
8RC2FY4 X 2020-04-04,0
8V3GY99 X 2020-01-02,0
8V3GY99 X 2020-01-03,0
8V3GY99 X 2020-01-04,0
8V3GY99 X 2020-01-05,0
8V3GY99 X 2020-01-06,0
8V3GY99 X 2020-01-07,0
8V3GY99 X 2020-01-08,0
8V3GY99 X 2020-01-09,0
8V3GY99 X 2020-01-10,0
8V3GY99 X 2020-01-11,0
8V3GY99 X 2020-01-12,0
8V3GY99 X 2020-01-13,0
8V3GY99 X 2020-01-14,0
8V3GY99 X 2020-01-15,0
8V3GY99 X 2020-01-16,0
8V3GY99 X 2020-01-17,0
8V3GY99 X 2020-01-18,0
8V3GY99 X 2020-01-19,0
8V3GY99 X 2020-01-20,0
8V3GY99 X 2020-01-21,0
8V3GY99 X 2020-01-22,0
8V3GY99 X 2020-01-23,0
8V3GY99 X 2020-01-24,0
8V3GY99 X 2020-01-25,0
8V3GY99 X 2020-01-26,0
8V3GY99 X 2020-01-27,0
8V3GY99 X 2020-01-28,0
8V3GY99 X 2020-01-29,0
8V3GY99 X 2020-01-30,0
8V3GY99 X 2020-01-31,0
8V3GY99 X 2020-02-01,0
8V3GY99 X 2020-02-02,0
8V3GY99 X 2020-02-03,0
8V3GY99 X 2020-02-04,0
8V3GY99 X 2020-02-05,0
8V3GY99 X 2020-02-06,0
8V3GY99 X 2020-02-07,0
8V3GY99 X 2020-02-08,0
8V3GY99 X 2020-02-09,0
8V3GY99 X 2020-02-10,0
8V3GY99 X 2020-02-11,0
8V3GY99 X 2020-02-12,0
8V3GY99 X 2020-02-13,0
8V3GY99 X 2020-02-14,0
8V3GY99 X 2020-02-15,0
8V3GY99 X 2020-02-16,0
8V3GY99 X 2020-02-17,0
8V3GY99 X 2020-02-18,0
8V3GY99 X 2020-02-19,0
8V3GY99 X 2020-02-20,0
8V3GY99 X 2020-02-21,0
8V3GY99 X 2020-02-22,0
8V3GY99 X 2020-02-23,0
8V3GY99 X 2020-02-24,0
8V3GY99 X 2020-02-25,0
8V3GY99 X 2020-02-26,0
8V3GY99 X 2020-02-27,0
8V3GY99 X 2020-02-28,0
8V3GY99 X 2020-02-29,0
8V3GY99 X 2020-03-01,0
8V3GY99 X 2020-03-02,0
8V3GY99 X 2020-03-03,0
8V3GY99 X 2020-03-04,0
8V3GY99 X 2020-03-05,0
8V3GY99 X 2020-03-06,0
8V3GY99 X 2020-03-07,0
8V3GY99 X 2020-03-08,0
8V3GY99 X 2020-03-09,0
8V3GY99 X 2020-03-10,0
8V3GY99 X 2020-03-11,0
8V3GY99 X 2020-03-12,0
8V3GY99 X 2020-03-13,0
8V3GY99 X 2020-03-14,0
8V3GY99 X 2020-03-15,0
8V3GY99 X 2020-03-16,0
8V3GY99 X 2020-03-17,0
8V3GY99 X 2020-03-18,0
8V3GY99 X 2020-03-19,0
8V3GY99 X 2020-03-20,0
8V3GY99 X 2020-03-21,0
8V3GY99 X 2020-03-22,0
8V3GY99 X 2020-03-23,0
8V3GY99 X 2020-03-24,0
8V3GY99 X 2020-03-25,0
8V3GY99 X 2020-03-26,0
8V3GY99 X 2020-03-27,0
8V3GY99 X 2020-03-28,0
8V3GY99 X 2020-03-29,0
8V3GY99 X 2020-03-30,0
8V3GY99 X 2020-03-31,0
8V3GY99 X 2020-04-01,0
8V3GY99 X 2020-04-02,0
8V3GY99 X 2020-04-03,0
8V3GY99 X 2020-04-04,0
96AWIMD X 2020-01-02,0
96AWIMD X 2020-01-03,0
96AWIMD X 2020-01-04,0
96AWIMD X 2020-01-05,0
96AWIMD X 2020-01-06,0
96AWIMD X 2020-01-07,0
96AWIMD X 2020-01-08,0
96AWIMD X 2020-01-09,0
96AWIMD X 2020-01-10,0
96AWIMD X 2020-01-11,0
96AWIMD X 2020-01-12,0
96AWIMD X 2020-01-13,0
96AWIMD X 2020-01-14,0
96AWIMD X 2020-01-15,0
96AWIMD X 2020-01-16,0
96AWIMD X 2020-01-17,0
96AWIMD X 2020-01-18,0
96AWIMD X 2020-01-19,0
96AWIMD X 2020-01-20,0
96AWIMD X 2020-01-21,0
96AWIMD X 2020-01-22,0
96AWIMD X 2020-01-23,0
96AWIMD X 2020-01-24,0
96AWIMD X 2020-01-25,0
96AWIMD X 2020-01-26,0
96AWIMD X 2020-01-27,0
96AWIMD X 2020-01-28,0
96AWIMD X 2020-01-29,0
96AWIMD X 2020-01-30,0
96AWIMD X 2020-01-31,0
96AWIMD X 2020-02-01,0
96AWIMD X 2020-02-02,0
96AWIMD X 2020-02-03,0
96AWIMD X 2020-02-04,0
96AWIMD X 2020-02-05,0
96AWIMD X 2020-02-06,0
96AWIMD X 2020-02-07,0
96AWIMD X 2020-02-08,0
96AWIMD X 2020-02-09,0
96AWIMD X 2020-02-10,0
96AWIMD X 2020-02-11,0
96AWIMD X 2020-02-12,0
96AWIMD X 2020-02-13,0
96AWIMD X 2020-02-14,0
96AWIMD X 2020-02-15,0
96AWIMD X 2020-02-16,0
96AWIMD X 2020-02-17,0
96AWIMD X 2020-02-18,0
96AWIMD X 2020-02-19,0
96AWIMD X 2020-02-20,0
96AWIMD X 2020-02-21,0
96AWIMD X 2020-02-22,0
96AWIMD X 2020-02-23,0
96AWIMD X 2020-02-24,0
96AWIMD X 2020-02-25,0
96AWIMD X 2020-02-26,0
96AWIMD X 2020-02-27,0
96AWIMD X 2020-02-28,0
96AWIMD X 2020-02-29,0
96AWIMD X 2020-03-01,0
96AWIMD X 2020-03-02,0
96AWIMD X 2020-03-03,0
96AWIMD X 2020-03-04,0
96AWIMD X 2020-03-05,0
96AWIMD X 2020-03-06,0
96AWIMD X 2020-03-07,0
96AWIMD X 2020-03-08,0
96AWIMD X 2020-03-09,0
96AWIMD X 2020-03-10,0
96AWIMD X 2020-03-11,0
96AWIMD X 2020-03-12,0
96AWIMD X 2020-03-13,0
96AWIMD X 2020-03-14,0
96AWIMD X 2020-03-15,0
96AWIMD X 2020-03-16,0
96AWIMD X 2020-03-17,0
96AWIMD X 2020-03-18,0
96AWIMD X 2020-03-19,0
96AWIMD X 2020-03-20,0
96AWIMD X 2020-03-21,0
96AWIMD X 2020-03-22,0
96AWIMD X 2020-03-23,0
96AWIMD X 2020-03-24,0
96AWIMD X 2020-03-25,0
96AWIMD X 2020-03-26,0
96AWIMD X 2020-03-27,0
96AWIMD X 2020-03-28,0
96AWIMD X 2020-03-29,0
96AWIMD X 2020-03-30,0
96AWIMD X 2020-03-31,0
96AWIMD X 2020-04-01,0
96AWIMD X 2020-04-02,0
96AWIMD X 2020-04-03,0
96AWIMD X 2020-04-04,0
9IOQQ4T X 2020-01-02,0
9IOQQ4T X 2020-01-03,0
9IOQQ4T X 2020-01-04,0
9IOQQ4T X 2020-01-05,0
9IOQQ4T X 2020-01-06,0
9IOQQ4T X 2020-01-07,0
9IOQQ4T X 2020-01-08,0
9IOQQ4T X 2020-01-09,0
9IOQQ4T X 2020-01-10,0
9IOQQ4T X 2020-01-11,0
9IOQQ4T X 2020-01-12,0
9IOQQ4T X 2020-01-13,0
9IOQQ4T X 2020-01-14,0
9IOQQ4T X 2020-01-15,0
9IOQQ4T X 2020-01-16,0
9IOQQ4T X 2020-01-17,0
9IOQQ4T X 2020-01-18,0
9IOQQ4T X 2020-01-19,0
9IOQQ4T X 2020-01-20,0
9IOQQ4T X 2020-01-21,0
9IOQQ4T X 2020-01-22,0
9IOQQ4T X 2020-01-23,0
9IOQQ4T X 2020-01-24,0
9IOQQ4T X 2020-01-25,0
9IOQQ4T X 2020-01-26,0
9IOQQ4T X 2020-01-27,0
9IOQQ4T X 2020-01-28,0
9IOQQ4T X 2020-01-29,0
9IOQQ4T X 2020-01-30,0
9IOQQ4T X 2020-01-31,0
9IOQQ4T X 2020-02-01,0
9IOQQ4T X 2020-02-02,0
9IOQQ4T X 2020-02-03,0
9IOQQ4T X 2020-02-04,0
9IOQQ4T X 2020-02-05,0
9IOQQ4T X 2020-02-06,0
9IOQQ4T X 2020-02-07,0
9IOQQ4T X 2020-02-08,0
9IOQQ4T X 2020-02-09,0
9IOQQ4T X 2020-02-10,0
9IOQQ4T X 2020-02-11,0
9IOQQ4T X 2020-02-12,0
9IOQQ4T X 2020-02-13,0
9IOQQ4T X 2020-02-14,0
9IOQQ4T X 2020-02-15,0
9IOQQ4T X 2020-02-16,0
9IOQQ4T X 2020-02-17,0
9IOQQ4T X 2020-02-18,0
9IOQQ4T X 2020-02-19,0
9IOQQ4T X 2020-02-20,0
9IOQQ4T X 2020-02-21,0
9IOQQ4T X 2020-02-22,0
9IOQQ4T X 2020-02-23,0
9IOQQ4T X 2020-02-24,0
9IOQQ4T X 2020-02-25,0
9IOQQ4T X 2020-02-26,0
9IOQQ4T X 2020-02-27,0
9IOQQ4T X 2020-02-28,0
9IOQQ4T X 2020-02-29,0
9IOQQ4T X 2020-03-01,0
9IOQQ4T X 2020-03-02,0
9IOQQ4T X 2020-03-03,0
9IOQQ4T X 2020-03-04,0
9IOQQ4T X 2020-03-05,0
9IOQQ4T X 2020-03-06,0
9IOQQ4T X 2020-03-07,0
9IOQQ4T X 2020-03-08,0
9IOQQ4T X 2020-03-09,0
9IOQQ4T X 2020-03-10,0
9IOQQ4T X 2020-03-11,0
9IOQQ4T X 2020-03-12,0
9IOQQ4T X 2020-03-13,0
9IOQQ4T X 2020-03-14,0
9IOQQ4T X 2020-03-15,0
9IOQQ4T X 2020-03-16,0
9IOQQ4T X 2020-03-17,0
9IOQQ4T X 2020-03-18,0
9IOQQ4T X 2020-03-19,0
9IOQQ4T X 2020-03-20,0
9IOQQ4T X 2020-03-21,0
9IOQQ4T X 2020-03-22,0
9IOQQ4T X 2020-03-23,0
9IOQQ4T X 2020-03-24,0
9IOQQ4T X 2020-03-25,0
9IOQQ4T X 2020-03-26,0
9IOQQ4T X 2020-03-27,0
9IOQQ4T X 2020-03-28,0
9IOQQ4T X 2020-03-29,0
9IOQQ4T X 2020-03-30,0
9IOQQ4T X 2020-03-31,0
9IOQQ4T X 2020-04-01,0
9IOQQ4T X 2020-04-02,0
9IOQQ4T X 2020-04-03,0
9IOQQ4T X 2020-04-04,0
9RXF2KR X 2020-01-02,0
9RXF2KR X 2020-01-03,0
9RXF2KR X 2020-01-04,0
9RXF2KR X 2020-01-05,0
9RXF2KR X 2020-01-06,0
9RXF2KR X 2020-01-07,0
9RXF2KR X 2020-01-08,0
9RXF2KR X 2020-01-09,0
9RXF2KR X 2020-01-10,0
9RXF2KR X 2020-01-11,0
9RXF2KR X 2020-01-12,0
9RXF2KR X 2020-01-13,0
9RXF2KR X 2020-01-14,0
9RXF2KR X 2020-01-15,0
9RXF2KR X 2020-01-16,0
9RXF2KR X 2020-01-17,0
9RXF2KR X 2020-01-18,0
9RXF2KR X 2020-01-19,0
9RXF2KR X 2020-01-20,0
9RXF2KR X 2020-01-21,0
9RXF2KR X 2020-01-22,0
9RXF2KR X 2020-01-23,0
9RXF2KR X 2020-01-24,0
9RXF2KR X 2020-01-25,0
9RXF2KR X 2020-01-26,0
9RXF2KR X 2020-01-27,0
9RXF2KR X 2020-01-28,0
9RXF2KR X 2020-01-29,0
9RXF2KR X 2020-01-30,0
9RXF2KR X 2020-01-31,0
9RXF2KR X 2020-02-01,0
9RXF2KR X 2020-02-02,0
9RXF2KR X 2020-02-03,0
9RXF2KR X 2020-02-04,0
9RXF2KR X 2020-02-05,0
9RXF2KR X 2020-02-06,0
9RXF2KR X 2020-02-07,0
9RXF2KR X 2020-02-08,0
9RXF2KR X 2020-02-09,0
9RXF2KR X 2020-02-11,0
9RXF2KR X 2020-02-12,0
9RXF2KR X 2020-02-13,0
9RXF2KR X 2020-02-14,0
9RXF2KR X 2020-02-15,0
9RXF2KR X 2020-02-16,0
9RXF2KR X 2020-02-17,0
9RXF2KR X 2020-02-18,0
9RXF2KR X 2020-02-19,0
9RXF2KR X 2020-02-20,0
9RXF2KR X 2020-02-21,0
9RXF2KR X 2020-02-22,0
9RXF2KR X 2020-02-23,0
9RXF2KR X 2020-02-24,0
9RXF2KR X 2020-02-25,0
9RXF2KR X 2020-02-26,0
9RXF2KR X 2020-02-27,0
9RXF2KR X 2020-02-28,0
9RXF2KR X 2020-02-29,0
9RXF2KR X 2020-03-01,0
9RXF2KR X 2020-03-02,0
9RXF2KR X 2020-03-03,0
9RXF2KR X 2020-03-04,0
9RXF2KR X 2020-03-05,0
9RXF2KR X 2020-03-06,0
9RXF2KR X 2020-03-07,0
9RXF2KR X 2020-03-08,0
9RXF2KR X 2020-03-09,0
9RXF2KR X 2020-03-10,0
9RXF2KR X 2020-03-11,0
9RXF2KR X 2020-03-12,0
9RXF2KR X 2020-03-13,0
9RXF2KR X 2020-03-14,0
9RXF2KR X 2020-03-15,0
9RXF2KR X 2020-03-16,0
9RXF2KR X 2020-03-17,0
9RXF2KR X 2020-03-18,0
9RXF2KR X 2020-03-19,0
9RXF2KR X 2020-03-20,0
9RXF2KR X 2020-03-21,0
9RXF2KR X 2020-03-22,0
9RXF2KR X 2020-03-23,0
9RXF2KR X 2020-03-24,0
9RXF2KR X 2020-03-25,0
9RXF2KR X 2020-03-26,0
9RXF2KR X 2020-03-27,0
9RXF2KR X 2020-03-28,0
9RXF2KR X 2020-03-29,0
9RXF2KR X 2020-03-30,0
9RXF2KR X 2020-03-31,0
9RXF2KR X 2020-04-01,0
9RXF2KR X 2020-04-02,0
9RXF2KR X 2020-04-03,0
9RXF2KR X 2020-04-04,0
9VUX9AI X 2020-01-02,0
9VUX9AI X 2020-01-03,0
9VUX9AI X 2020-01-04,0
9VUX9AI X 2020-01-05,0
9VUX9AI X 2020-01-06,0
9VUX9AI X 2020-01-07,0
9VUX9AI X 2020-01-08,0
9VUX9AI X 2020-01-09,0
9VUX9AI X 2020-01-10,0
9VUX9AI X 2020-01-11,0
9VUX9AI X 2020-01-12,0
9VUX9AI X 2020-01-13,0
9VUX9AI X 2020-01-14,0
9VUX9AI X 2020-01-15,0
9VUX9AI X 2020-01-16,0
9VUX9AI X 2020-01-17,0
9VUX9AI X 2020-01-18,0
9VUX9AI X 2020-01-19,0
9VUX9AI X 2020-01-20,0
9VUX9AI X 2020-01-21,0
9VUX9AI X 2020-01-22,0
9VUX9AI X 2020-01-23,0
9VUX9AI X 2020-01-24,0
9VUX9AI X 2020-01-25,0
9VUX9AI X 2020-01-26,0
9VUX9AI X 2020-01-27,0
9VUX9AI X 2020-01-28,0
9VUX9AI X 2020-01-29,0
9VUX9AI X 2020-01-30,0
9VUX9AI X 2020-01-31,0
9VUX9AI X 2020-02-01,0
9VUX9AI X 2020-02-02,0
9VUX9AI X 2020-02-03,0
9VUX9AI X 2020-02-04,0
9VUX9AI X 2020-02-05,0
9VUX9AI X 2020-02-06,0
9VUX9AI X 2020-02-07,0
9VUX9AI X 2020-02-08,0
9VUX9AI X 2020-02-09,0
9VUX9AI X 2020-02-10,0
9VUX9AI X 2020-02-11,0
9VUX9AI X 2020-02-12,0
9VUX9AI X 2020-02-13,0
9VUX9AI X 2020-02-14,0
9VUX9AI X 2020-02-15,0
9VUX9AI X 2020-02-16,0
9VUX9AI X 2020-02-17,0
9VUX9AI X 2020-02-18,0
9VUX9AI X 2020-02-19,0
9VUX9AI X 2020-02-20,0
9VUX9AI X 2020-02-21,0
9VUX9AI X 2020-02-22,0
9VUX9AI X 2020-02-23,0
9VUX9AI X 2020-02-24,0
9VUX9AI X 2020-02-25,0
9VUX9AI X 2020-02-26,0
9VUX9AI X 2020-02-27,0
9VUX9AI X 2020-02-28,0
9VUX9AI X 2020-02-29,0
9VUX9AI X 2020-03-01,0
9VUX9AI X 2020-03-02,0
9VUX9AI X 2020-03-03,0
9VUX9AI X 2020-03-04,0
9VUX9AI X 2020-03-05,0
9VUX9AI X 2020-03-06,0
9VUX9AI X 2020-03-07,0
9VUX9AI X 2020-03-08,0
9VUX9AI X 2020-03-09,0
9VUX9AI X 2020-03-10,0
9VUX9AI X 2020-03-11,0
9VUX9AI X 2020-03-12,0
9VUX9AI X 2020-03-13,0
9VUX9AI X 2020-03-14,0
9VUX9AI X 2020-03-15,0
9VUX9AI X 2020-03-16,0
9VUX9AI X 2020-03-17,0
9VUX9AI X 2020-03-18,0
9VUX9AI X 2020-03-19,0
9VUX9AI X 2020-03-20,0
9VUX9AI X 2020-03-21,0
9VUX9AI X 2020-03-22,0
9VUX9AI X 2020-03-23,0
9VUX9AI X 2020-03-24,0
9VUX9AI X 2020-03-25,0
9VUX9AI X 2020-03-26,0
9VUX9AI X 2020-03-27,0
9VUX9AI X 2020-03-28,0
9VUX9AI X 2020-03-29,0
9VUX9AI X 2020-03-30,0
9VUX9AI X 2020-03-31,0
9VUX9AI X 2020-04-01,0
9VUX9AI X 2020-04-02,0
9VUX9AI X 2020-04-03,0
9VUX9AI X 2020-04-04,0
A4Z5WHY X 2020-01-02,0
A4Z5WHY X 2020-01-03,0
A4Z5WHY X 2020-01-04,0
A4Z5WHY X 2020-01-05,0
A4Z5WHY X 2020-01-06,0
A4Z5WHY X 2020-01-07,0
A4Z5WHY X 2020-01-08,0
A4Z5WHY X 2020-01-09,0
A4Z5WHY X 2020-01-10,0
A4Z5WHY X 2020-01-11,0
A4Z5WHY X 2020-01-12,0
A4Z5WHY X 2020-01-13,0
A4Z5WHY X 2020-01-14,0
A4Z5WHY X 2020-01-15,0
A4Z5WHY X 2020-01-16,0
A4Z5WHY X 2020-01-17,0
A4Z5WHY X 2020-01-18,0
A4Z5WHY X 2020-01-19,0
A4Z5WHY X 2020-01-20,0
A4Z5WHY X 2020-01-21,0
A4Z5WHY X 2020-01-22,0
A4Z5WHY X 2020-01-23,0
A4Z5WHY X 2020-01-24,0
A4Z5WHY X 2020-01-25,0
A4Z5WHY X 2020-01-26,0
A4Z5WHY X 2020-01-27,0
A4Z5WHY X 2020-01-28,0
A4Z5WHY X 2020-01-29,0
A4Z5WHY X 2020-01-30,0
A4Z5WHY X 2020-01-31,0
A4Z5WHY X 2020-02-01,0
A4Z5WHY X 2020-02-02,0
A4Z5WHY X 2020-02-03,0
A4Z5WHY X 2020-02-04,0
A4Z5WHY X 2020-02-05,0
A4Z5WHY X 2020-02-06,0
A4Z5WHY X 2020-02-07,0
A4Z5WHY X 2020-02-08,0
A4Z5WHY X 2020-02-09,0
A4Z5WHY X 2020-02-10,0
A4Z5WHY X 2020-02-11,0
A4Z5WHY X 2020-02-12,0
A4Z5WHY X 2020-02-13,0
A4Z5WHY X 2020-02-14,0
A4Z5WHY X 2020-02-15,0
A4Z5WHY X 2020-02-16,0
A4Z5WHY X 2020-02-17,0
A4Z5WHY X 2020-02-18,0
A4Z5WHY X 2020-02-19,0
A4Z5WHY X 2020-02-20,0
A4Z5WHY X 2020-02-21,0
A4Z5WHY X 2020-02-22,0
A4Z5WHY X 2020-02-23,0
A4Z5WHY X 2020-02-24,0
A4Z5WHY X 2020-02-25,0
A4Z5WHY X 2020-02-26,0
A4Z5WHY X 2020-02-27,0
A4Z5WHY X 2020-02-28,0
A4Z5WHY X 2020-02-29,0
A4Z5WHY X 2020-03-01,0
A4Z5WHY X 2020-03-02,0
A4Z5WHY X 2020-03-03,0
A4Z5WHY X 2020-03-04,0
A4Z5WHY X 2020-03-05,0
A4Z5WHY X 2020-03-06,0
A4Z5WHY X 2020-03-12,0
A4Z5WHY X 2020-03-13,0
A4Z5WHY X 2020-03-14,0
A4Z5WHY X 2020-03-15,0
A4Z5WHY X 2020-03-16,0
A4Z5WHY X 2020-03-17,0
A4Z5WHY X 2020-03-18,0
A4Z5WHY X 2020-03-19,0
A4Z5WHY X 2020-03-20,0
A4Z5WHY X 2020-03-21,0
A4Z5WHY X 2020-03-22,0
A4Z5WHY X 2020-03-23,0
A4Z5WHY X 2020-03-24,0
A4Z5WHY X 2020-03-25,0
A4Z5WHY X 2020-03-26,0
A4Z5WHY X 2020-03-27,0
A4Z5WHY X 2020-03-28,0
A4Z5WHY X 2020-03-29,0
A4Z5WHY X 2020-03-30,0
A4Z5WHY X 2020-03-31,0
A4Z5WHY X 2020-04-01,0
A4Z5WHY X 2020-04-02,0
A4Z5WHY X 2020-04-03,0
A4Z5WHY X 2020-04-04,0
A5Q06QS X 2020-01-02,0
A5Q06QS X 2020-01-03,0
A5Q06QS X 2020-01-04,0
A5Q06QS X 2020-01-05,0
A5Q06QS X 2020-01-06,0
A5Q06QS X 2020-01-07,0
A5Q06QS X 2020-01-08,0
A5Q06QS X 2020-01-09,0
A5Q06QS X 2020-01-10,0
A5Q06QS X 2020-01-11,0
A5Q06QS X 2020-01-12,0
A5Q06QS X 2020-01-13,0
A5Q06QS X 2020-01-14,0
A5Q06QS X 2020-01-15,0
A5Q06QS X 2020-01-16,0
A5Q06QS X 2020-01-17,0
A5Q06QS X 2020-01-18,0
A5Q06QS X 2020-01-19,0
A5Q06QS X 2020-01-20,0
A5Q06QS X 2020-01-21,0
A5Q06QS X 2020-01-22,0
A5Q06QS X 2020-01-23,0
A5Q06QS X 2020-01-24,0
A5Q06QS X 2020-01-25,0
A5Q06QS X 2020-01-26,0
A5Q06QS X 2020-01-27,0
A5Q06QS X 2020-01-28,0
A5Q06QS X 2020-01-29,0
A5Q06QS X 2020-01-30,0
A5Q06QS X 2020-01-31,0
A5Q06QS X 2020-02-01,0
A5Q06QS X 2020-02-02,0
A5Q06QS X 2020-02-03,0
A5Q06QS X 2020-02-04,0
A5Q06QS X 2020-02-05,0
A5Q06QS X 2020-02-06,0
A5Q06QS X 2020-02-07,0
A5Q06QS X 2020-02-08,0
A5Q06QS X 2020-02-09,0
A5Q06QS X 2020-02-10,0
A5Q06QS X 2020-02-11,0
A5Q06QS X 2020-02-12,0
A5Q06QS X 2020-02-13,0
A5Q06QS X 2020-02-14,0
A5Q06QS X 2020-02-15,0
A5Q06QS X 2020-02-16,0
A5Q06QS X 2020-02-17,0
A5Q06QS X 2020-02-18,0
A5Q06QS X 2020-02-19,0
A5Q06QS X 2020-02-20,0
A5Q06QS X 2020-02-21,0
A5Q06QS X 2020-02-22,0
A5Q06QS X 2020-02-23,0
A5Q06QS X 2020-02-24,0
A5Q06QS X 2020-02-25,0
A5Q06QS X 2020-02-26,0
A5Q06QS X 2020-02-27,0
A5Q06QS X 2020-02-28,0
A5Q06QS X 2020-02-29,0
A5Q06QS X 2020-03-01,0
A5Q06QS X 2020-03-02,0
A5Q06QS X 2020-03-03,0
A5Q06QS X 2020-03-04,0
A5Q06QS X 2020-03-05,0
A5Q06QS X 2020-03-06,0
A5Q06QS X 2020-03-07,0
A5Q06QS X 2020-03-08,0
A5Q06QS X 2020-03-09,0
A5Q06QS X 2020-03-10,0
A5Q06QS X 2020-03-11,0
A5Q06QS X 2020-03-12,0
A5Q06QS X 2020-03-13,0
A5Q06QS X 2020-03-14,0
A5Q06QS X 2020-03-15,0
A5Q06QS X 2020-03-16,0
A5Q06QS X 2020-03-17,0
A5Q06QS X 2020-03-18,0
A5Q06QS X 2020-03-19,0
A5Q06QS X 2020-03-20,0
A5Q06QS X 2020-03-21,0
A5Q06QS X 2020-03-22,0
A5Q06QS X 2020-03-23,0
A5Q06QS X 2020-03-24,0
A5Q06QS X 2020-03-25,0
A5Q06QS X 2020-03-26,0
A5Q06QS X 2020-03-27,0
A5Q06QS X 2020-03-28,0
A5Q06QS X 2020-03-29,0
A5Q06QS X 2020-03-30,0
A5Q06QS X 2020-03-31,0
A5Q06QS X 2020-04-01,0
A5Q06QS X 2020-04-02,0
A5Q06QS X 2020-04-03,0
A5Q06QS X 2020-04-04,0
B0B69RZ X 2020-01-02,0
B0B69RZ X 2020-01-03,0
B0B69RZ X 2020-01-04,0
B0B69RZ X 2020-01-05,0
B0B69RZ X 2020-01-06,0
B0B69RZ X 2020-01-07,0
B0B69RZ X 2020-01-08,0
B0B69RZ X 2020-01-09,0
B0B69RZ X 2020-01-10,0
B0B69RZ X 2020-01-11,0
B0B69RZ X 2020-01-12,0
B0B69RZ X 2020-01-13,0
B0B69RZ X 2020-01-14,0
B0B69RZ X 2020-01-15,0
B0B69RZ X 2020-01-16,0
B0B69RZ X 2020-01-17,0
B0B69RZ X 2020-01-18,0
B0B69RZ X 2020-01-19,0
B0B69RZ X 2020-01-20,0
B0B69RZ X 2020-01-21,0
B0B69RZ X 2020-01-22,0
B0B69RZ X 2020-01-23,0
B0B69RZ X 2020-01-24,0
B0B69RZ X 2020-01-25,0
B0B69RZ X 2020-01-26,0
B0B69RZ X 2020-01-27,0
B0B69RZ X 2020-01-28,0
B0B69RZ X 2020-01-29,0
B0B69RZ X 2020-01-30,0
B0B69RZ X 2020-01-31,0
B0B69RZ X 2020-02-01,0
